uid,name,ing
tamal-bogotano,Tamal bogotano,aceite
tamal-de-berenjena,Tamal de berenjena,masa de maíz cocido
tamal-de-berenjena,Tamal de berenjena,carne
tamal-de-berenjena,Tamal de berenjena,cebolla
tamal-de-berenjena,Tamal de berenjena,tomates
tamal-de-berenjena,Tamal de berenjena,dientes de ajo
tamal-de-berenjena,Tamal de berenjena,berenjenas
tamal-de-berenjena,Tamal de berenjena,aceite
tamal-de-berenjena,Tamal de berenjena,manteca achiotada
tamal-de-berenjena,Tamal de berenjena,pimienta
tamal-de-berenjena,Tamal de berenjena,hojas de bijao
tamal-de-berenjena,Tamal de berenjena,majaguas
tamales,Tamales,arvejas secas
tamales,Tamales,arroz
tamales,Tamales,maíz blanco trillado
tamales,Tamales,aceite
tamales,Tamales,tocino
tamales,Tamales,carne de cerdo
tamales,Tamales,zanahoria
tamales,Tamales,papas
tamales,Tamales,huevos
tamales,Tamales,cebolla
tamales,Tamales,dientes de ajo
tamales,Tamales,caldo
tamales,Tamales,pimienta
tamales,Tamales,hojas de plátano
tamales,Tamales,aceite
tamales-cartaguenos,Tamales cartagueños,masa de maíz trillado
tamales-cartaguenos,Tamales cartagueños,carne de cerdo
tamales-cartaguenos,Tamales cartagueños,carne de res
tamales-cartaguenos,Tamales cartagueños,tocino
tamales-cartaguenos,Tamales cartagueños,papas amarillas
tamales-cartaguenos,Tamales cartagueños,pimienta
tamales-cartaguenos,Tamales cartagueños,pimienta
tamales-cartaguenos,Tamales cartagueños,comino
tamales-cartaguenos,Tamales cartagueños,cebolla larga
tamales-cartaguenos,Tamales cartagueños,sal de nitro
tamales-cartaguenos,Tamales cartagueños,perejil
tamales-cartaguenos,Tamales cartagueños,ají pique
tamales-cartaguenos,Tamales cartagueños,hojas de plátano
tamales-cartaguenos,Tamales cartagueños,bejucos
tamales-de-calabaza,Tamales de calabaza,harina de maíz
tamales-de-calabaza,Tamales de calabaza,carne
tamales-de-calabaza,Tamales de calabaza,calabaza
tamales-de-calabaza,Tamales de calabaza,papas
tamales-de-calabaza,Tamales de calabaza,arvejas
tamales-de-calabaza,Tamales de calabaza,zanahoria
tamales-de-calabaza,Tamales de calabaza,agua
tamales-de-calabaza,Tamales de calabaza,hogo
tamales-de-calabaza,Tamales de calabaza,pimienta
tamales-de-calabaza,Tamales de calabaza,hojas de chigua
tamales-de-calabaza,Tamales de calabaza,aceite
tamales-de-calabaza,Tamales de calabaza,aceite
tamales-de-cerdo-y-gallina,Tamales de cerdo y gallina,plátanos hartones verdes
tamales-de-cerdo-y-gallina,Tamales de cerdo y gallina,leche de coco
tamales-de-cerdo-y-gallina,Tamales de cerdo y gallina,refrito
tamales-de-cerdo-y-gallina,Tamales de cerdo y gallina,dientes de ajo
tamales-de-cerdo-y-gallina,Tamales de cerdo y gallina,costillas de cerdo
tamales-de-cerdo-y-gallina,Tamales de cerdo y gallina,gallina
tamales-de-cerdo-y-gallina,Tamales de cerdo y gallina,huevos
tamales-de-cerdo-y-gallina,Tamales de cerdo y gallina,papas
tamales-de-cerdo-y-gallina,Tamales de cerdo y gallina,pimienta
tamales-de-cerdo-y-gallina,Tamales de cerdo y gallina,hojas de plátano
tamales-de-cerdo-y-gallina,Tamales de cerdo y gallina,chumbes
tamales-de-chigua,Tamales de chigua,masa de chigua
tamales-de-chigua,Tamales de chigua,masa de maíz
tamales-de-chigua,Tamales de chigua,costilla de cerdo
tamales-de-chigua,Tamales de chigua,refrito
tamales-de-chigua,Tamales de chigua,huevos
tamales-de-chigua,Tamales de chigua,papas
tamales-de-chigua,Tamales de chigua,pimienta
tamales-de-chigua,Tamales de chigua,hojas de plátano
tamales-de-chigua,Tamales de chigua,chumbes
tamales-de-chigua,Tamales de chigua,aceite
tamales-de-masa-de-arroz,Tamales de masa de arroz,arroz
tamales-de-masa-de-arroz,Tamales de masa de arroz,agua-leche de coco
tamales-de-masa-de-arroz,Tamales de masa de arroz,aceite de coco
tamales-de-masa-de-arroz,Tamales de masa de arroz,refrito
tamales-de-masa-de-arroz,Tamales de masa de arroz,costillas de cerdo
tamales-de-masa-de-arroz,Tamales de masa de arroz,gallina
tamales-de-masa-de-arroz,Tamales de masa de arroz,huevos
tamales-de-masa-de-arroz,Tamales de masa de arroz,papas
tamales-de-masa-de-arroz,Tamales de masa de arroz,pimienta
tamales-de-pescado,Tamales de pescado,bocachico
tamales-de-piangua,Tamales de piangua,piangua
tamales-de-pipian,Tamales de pipián,masa de maíz
tamales-de-pipian,Tamales de pipián,carne de cerdo
tamales-de-pipian,Tamales de pipián,pipián
tamales-de-pipian,Tamales de pipián,huevos
tamales-de-pipian,Tamales de pipián,sal
tamales-de-resplandor,Tamales de resplandor,masa de maíz
tamales-de-resplandor,Tamales de resplandor,agua
tamales-de-resplandor,Tamales de resplandor,guiso para empanadas
tamales-de-resplandor,Tamales de resplandor,hojas de plátano
tamales-de-resplandor,Tamales de resplandor,bejucos
tamales-de-resplandor,Tamales de resplandor,sal
tamales-de-tortuga-de-rio,Tamales de tortuga de río,tortuga
tamales-narinenses,Tamales nariñenses,arroz blanco
tamales-narinenses,Tamales nariñenses,queso blanco
tamales-narinenses,Tamales nariñenses,huevo
tamales-narinenses,Tamales nariñenses,huevo
tamales-narinenses,Tamales nariñenses,polvo de hornear
tamales-narinenses,Tamales nariñenses,mantequilla
tamales-narinenses,Tamales nariñenses,pimienta
tamales-narinenses,Tamales nariñenses,agua
tamales-narinenses,Tamales nariñenses,huevos
tamales-narinenses,Tamales nariñenses,cebolla
tamales-narinenses,Tamales nariñenses,tomates
tamales-narinenses,Tamales nariñenses,ajíes dulces
tamales-narinenses,Tamales nariñenses,aceite
tamales-narinenses,Tamales nariñenses,caldo
tamales-narinenses,Tamales nariñenses,pimienta
tamales-santandereanos,Tamales santandereanos,maíz boludo
tamales-santandereanos,Tamales santandereanos,tocino de cerdo
tamales-santandereanos,Tamales santandereanos,costillas de cerdo
tamales-santandereanos,Tamales santandereanos,gallina
tamales-santandereanos,Tamales santandereanos,garbanzos
tamales-santandereanos,Tamales santandereanos,cebolla
tamales-santandereanos,Tamales santandereanos,pimientos
tamales-santandereanos,Tamales santandereanos,perejil
tamales-santandereanos,Tamales santandereanos,vinagre
tamales-santandereanos,Tamales santandereanos,ajo
tamales-santandereanos,Tamales santandereanos,cilantro
tamales-santandereanos,Tamales santandereanos,manteca
tamales-santandereanos,Tamales santandereanos,ajíes dulces
tamales-santandereanos,Tamales santandereanos,pimienta
tamales-santandereanos,Tamales santandereanos,alcaparras
tamales-vallunos,Tamales vallunos,costillas de cerdo
tamales-vallunos,Tamales vallunos,carne de cerdo
tamales-vallunos,Tamales vallunos,tocino
tamales-vallunos,Tamales vallunos,papas amarillas
tamales-vallunos,Tamales vallunos,zanahoria
tamales-vallunos,Tamales vallunos,arvejas verdes
tamales-vallunos,Tamales vallunos,alcaparras
tamales-vallunos,Tamales vallunos,huevos
tamales-vallunos,Tamales vallunos,dientes de ajo
tamales-vallunos,Tamales vallunos,cebolla larga
tamales-vallunos,Tamales vallunos,pimienta
tapao-de-pescado,Tapao de pescado,agua
tapao-de-pescado,Tapao de pescado,pescado
tapao-de-pescado,Tapao de pescado,plátanos verdes
tapao-de-pescado,Tapao de pescado,rascadera
tapao-de-pescado,Tapao de pescado,papas
tapao-de-pescado,Tapao de pescado,cebolla larga
tapao-de-pescado,Tapao de pescado,tomates
tapao-de-pescado,Tapao de pescado,dientes de ajo
tapao-de-pescado,Tapao de pescado,chillangua
tapao-de-pescado,Tapao de pescado,cucha
tapao-de-pescado,Tapao de pescado,pimienta
taque,Taque,calabaza
taque,Taque,remolacha
taque,Taque,zanahoria
taque,Taque,chuguas
taque,Taque,aceite
taque,Taque,durazno
taque,Taque,nacume
taque,Taque,dientes de ajo
taque,Taque,cebolla
taque,Taque,ají pique
taque,Taque,perejil
taque,Taque,aceite
taque,Taque,vinagre
taque,Taque,pimienta
ternera-asada,Ternera asada,lomo de ternera
ternera-asada,Ternera asada,cebolla larga
ternera-asada,Ternera asada,pimienta
ternera-asada,Ternera asada,cerveza
ternero,Ternero,carne de ternera
ternero,Ternero,mantequilla
ternero,Ternero,aceite
ternero,Ternero,hogo
ternero,Ternero,chicha
ternero-de-vientre,Ternero de vientre,cría de res
ternero-de-vientre,Ternero de vientre,guiso
ternero-de-vientre,Ternero de vientre,jugo de naranja agria
ternero-de-vientre,Ternero de vientre,pimienta
tomates-rellenos,Tomates rellenos,tomates
tomates-rellenos,Tomates rellenos,carne de cerdo
tomates-rellenos,Tomates rellenos,hogao
tomates-rellenos,Tomates rellenos,huevos
tomates-rellenos,Tomates rellenos,ají
tomates-rellenos,Tomates rellenos,queso
tomates-rellenos,Tomates rellenos,alcaparras
tomates-rellenos,Tomates rellenos,tomillo
tomates-rellenos,Tomates rellenos,mejorana
tomates-rellenos,Tomates rellenos,miga de pan
tomates-rellenos,Tomates rellenos,caldo básico
tomates-rellenos,Tomates rellenos,mantequilla
tomates-rellenos,Tomates rellenos,pimienta
torcazas-palomas,Torcazas [palomas],torcaza
torcazas-palomas,Torcazas [palomas],caldo básico
torcazas-palomas,Torcazas [palomas],leche
torcazas-palomas,Torcazas [palomas],mantequilla
torcazas-palomas,Torcazas [palomas],harina de trigo
torcazas-palomas,Torcazas [palomas],orégano
torcazas-palomas,Torcazas [palomas],pimienta
torrejas-de-leche-agria,Torrejas de leche agria,harina de trigo
torrejas-de-leche-agria,Torrejas de leche agria,leche
torrejas-de-leche-agria,Torrejas de leche agria,huevos
torrejas-de-leche-agria,Torrejas de leche agria,azúcar
torrejas-de-leche-agria,Torrejas de leche agria,aceite
torrejas-de-ulluco,Torrejas de ulluco,ulluco
torrejas-de-ulluco,Torrejas de ulluco,huevos
torrejas-de-ulluco,Torrejas de ulluco,harina de trigo
torrejas-de-ulluco,Torrejas de ulluco,queso blanco
torrejas-de-ulluco,Torrejas de ulluco,manteca
torrejas-de-ulluco,Torrejas de ulluco,sal
torrijas,Torrijas,mantequilla
torrijas,Torrijas,leche
torrijas,Torrijas,azúcar
torrijas,Torrijas,cucha
torrijas,Torrijas,corteza de limón verde
torrijas,Torrijas,huevos
torrijas,Torrijas,semilla de anís
torrijas,Torrijas,aceite y mantequilla
torta-de-batata,Torta de batata,batatas
torta-de-batata,Torta de batata,queso
torta-de-batata,Torta de batata,mantequilla
torta-de-batata,Torta de batata,huevos
torta-de-batata,Torta de batata,leche
torta-de-batata,Torta de batata,panela
torta-de-batata,Torta de batata,canela
torta-de-batata,Torta de batata,cucha
torta-de-calabaza-y-cerdo,Torta de calabaza y cerdo,carne de cerdo
torta-de-calabaza-y-cerdo,Torta de calabaza y cerdo,calabaza
torta-de-calabaza-y-cerdo,Torta de calabaza y cerdo,calados
torta-de-calabaza-y-cerdo,Torta de calabaza y cerdo,huevos
torta-de-calabaza-y-cerdo,Torta de calabaza y cerdo,leche
torta-de-calabaza-y-cerdo,Torta de calabaza y cerdo,mantequilla
torta-de-calabaza-y-cerdo,Torta de calabaza y cerdo,harina de trigo
torta-de-calabaza-y-cerdo,Torta de calabaza y cerdo,aceite
torta-de-calabaza-y-cerdo,Torta de calabaza y cerdo,tomate
torta-de-calabaza-y-cerdo,Torta de calabaza y cerdo,cebolla junca
torta-de-calabaza-y-cerdo,Torta de calabaza y cerdo,pimienta
torta-de-chocolo,Torta de chócolo,mazorcas
torta-de-chocolo,Torta de chócolo,cucha
torta-de-chocolo,Torta de chócolo,queso blanco
torta-de-chocolo,Torta de chócolo,huevos
torta-de-chocolo,Torta de chócolo,crema de leche
torta-de-chocolo,Torta de chócolo,cucha
torta-de-chontaduro,Torta de chontaduro,pulpa de chontaduro
torta-de-chontaduro,Torta de chontaduro,leche
torta-de-chontaduro,Torta de chontaduro,huevos
torta-de-chontaduro,Torta de chontaduro,harina de trigo
torta-de-chontaduro,Torta de chontaduro,esencia de vainilla
torta-de-chontaduro,Torta de chontaduro,vino rojo
torta-de-chontaduro,Torta de chontaduro,polvo de hornear
torta-de-chontaduro,Torta de chontaduro,mantequilla
torta-de-chontaduro,Torta de chontaduro,azúcar
torta-de-coco,Torta de coco,coco
torta-de-coco,Torta de coco,azúcar
torta-de-coco,Torta de coco,canela
torta-de-coco,Torta de coco,bizcochuelo
torta-de-coco,Torta de coco,pasas
torta-de-coco,Torta de coco,agua de coco
torta-de-coco,Torta de coco,vino moscatel
torta-de-coco,Torta de coco,huevos
torta-de-cuajada,Torta de cuajada,cuajada
torta-de-cuajada,Torta de cuajada,huevos
torta-de-cuajada,Torta de cuajada,mantequilla
torta-de-cuajada,Torta de cuajada,aceite
torta-de-cuajada,Torta de cuajada,azúcar
torta-de-cuajada,Torta de cuajada,canela
torta-de-cuajada,Torta de cuajada,esencia de vainilla
torta-de-cuajada,Torta de cuajada,bocadillo de guayaba
torta-de-cuajada,Torta de cuajada,cuajada
torta-de-cuajada,Torta de cuajada,bocadillo
torta-de-cuajada,Torta de cuajada,panela
torta-de-cuajada,Torta de cuajada,mantequilla
torta-de-cuajada,Torta de cuajada,levadura
torta-de-cuajada,Torta de cuajada,sal
torta-de-cuajada,Torta de cuajada,hojas de maíz
torta-de-envueltos-de-choclo,Torta de envueltos de choclo,envueltos
torta-de-envueltos-de-choclo,Torta de envueltos de choclo,queso fresco
torta-de-envueltos-de-choclo,Torta de envueltos de choclo,huevos
torta-de-envueltos-de-choclo,Torta de envueltos de choclo,mantequilla
torta-de-envueltos-de-choclo,Torta de envueltos de choclo,leche
torta-de-envueltos-de-choclo,Torta de envueltos de choclo,azúcar
torta-de-envueltos-de-choclo,Torta de envueltos de choclo,levadura
torta-de-envueltos-de-choclo,Torta de envueltos de choclo,cucha
torta-de-frijoles,Torta de fríjoles,fríjol
torta-de-frijoles,Torta de fríjoles,ron
torta-de-frijoles,Torta de fríjoles,plátano maduro
torta-de-frijoles,Torta de fríjoles,mantequilla
torta-de-frijoles,Torta de fríjoles,pan
torta-de-frijoles,Torta de fríjoles,sal
torta-de-huevos-de-tortuga,Torta de huevos de tortuga,huevos de tortuga
torta-de-huevos-de-tortuga,Torta de huevos de tortuga,harina de trigo
torta-de-huevos-de-tortuga,Torta de huevos de tortuga,azúcar
torta-de-huevos-de-tortuga,Torta de huevos de tortuga,mantequilla
torta-de-maduro,Torta de maduro,plátano
torta-de-maduro,Torta de maduro,queso blanco
torta-de-maduro,Torta de maduro,huevos
torta-de-maduro,Torta de maduro,panela
torta-de-maduro,Torta de maduro,mantequilla
torta-de-maduro,Torta de maduro,esencia de vainilla
torta-de-maduro,Torta de maduro,polvo de hornear
torta-de-maduro,Torta de maduro,cucha
torta-de-maduro,Torta de maduro,nuez moscada
torta-de-maduro,Torta de maduro,cucha
torta-de-manzana,Torta de manzana,manzana
torta-de-manzana,Torta de manzana,huevos
torta-de-manzana,Torta de manzana,aceite
torta-de-manzana,Torta de manzana,fécula de maíz
torta-de-manzana,Torta de manzana,polvo de hornear
torta-de-manzana,Torta de manzana,ponqué
torta-de-manzana,Torta de manzana,uvas pasas
torta-de-manzana,Torta de manzana,huevo
torta-de-manzana,Torta de manzana,azúcar
torta-de-menudo,Torta de menudo,menudo de res
torta-de-menudo,Torta de menudo,bicarbonato
torta-de-menudo,Torta de menudo,longaniza
torta-de-menudo,Torta de menudo,cebolla larga
torta-de-menudo,Torta de menudo,dientes de ajo
torta-de-menudo,Torta de menudo,arroz
torta-de-menudo,Torta de menudo,garbanzos
torta-de-menudo,Torta de menudo,papas
torta-de-menudo,Torta de menudo,huevos
torta-de-menudo,Torta de menudo,aceite
torta-de-menudo,Torta de menudo,mantequilla
torta-de-menudo,Torta de menudo,orégano
torta-de-menudo,Torta de menudo,pimienta
torta-de-mojicon,Torta de mojicón,mojicones
torta-de-mojicon,Torta de mojicón,leche
torta-de-mojicon,Torta de mojicón,huevos
torta-de-mojicon,Torta de mojicón,azúcar
torta-de-mojicon,Torta de mojicón,bocadillo
torta-de-mojicon,Torta de mojicón,crema de leche
torta-de-mojicon,Torta de mojicón,cucha
torta-de-name,Torta de ñame,ñame chocoano
torta-de-name,Torta de ñame,huevos
torta-de-name,Torta de ñame,mantequilla
torta-de-name,Torta de ñame,carne de cerdo
torta-de-name,Torta de ñame,papas
torta-de-name,Torta de ñame,aceite
torta-de-name,Torta de ñame,refrito
torta-de-name,Torta de ñame,huevos
torta-de-name,Torta de ñame,yema de huevo
torta-de-name,Torta de ñame,leche
torta-de-name,Torta de ñame,pimienta
torta-de-pastores,Torta de pastores,arroz de leche
torta-de-pastores,Torta de pastores,bizcochuelo
torta-de-pastores,Torta de pastores,mantequilla
torta-de-pastores,Torta de pastores,queso blanco
torta-de-pastores,Torta de pastores,huevos
torta-de-pastores,Torta de pastores,canela
torta-de-pastores,Torta de pastores,uvas pasas
torta-de-pastores,Torta de pastores,nuez moscada
torta-de-pastores,Torta de pastores,aceite
torta-de-sesos-con-queso,Torta de sesos con queso,seso
torta-de-sesos-con-queso,Torta de sesos con queso,queso blanco
torta-de-sesos-con-queso,Torta de sesos con queso,mantequilla
torta-de-sesos-con-queso,Torta de sesos con queso,cebolla de huevo
torta-de-sesos-con-queso,Torta de sesos con queso,dientes de ajo
torta-de-sesos-con-queso,Torta de sesos con queso,leche
torta-de-sesos-con-queso,Torta de sesos con queso,miga de pan
torta-de-sesos-con-queso,Torta de sesos con queso,perejil
torta-de-sesos-con-queso,Torta de sesos con queso,mantequilla
torta-de-sesos-con-queso,Torta de sesos con queso,pimienta
torta-de-sesos-con-vitoria,Torta de sesos con vitoria,seso
torta-de-sesos-con-vitoria,Torta de sesos con vitoria,jugo de limón
torta-de-sesos-con-vitoria,Torta de sesos con vitoria,vitoria
torta-de-sesos-con-vitoria,Torta de sesos con vitoria,hogao
torta-de-sesos-con-vitoria,Torta de sesos con vitoria,mantequilla
torta-de-sesos-con-vitoria,Torta de sesos con vitoria,huevos
torta-de-sesos-con-vitoria,Torta de sesos con vitoria,mejorana
torta-de-sesos-con-vitoria,Torta de sesos con vitoria,pimienta
torta-de-ullucos,Torta de ullucos,ulluco
torta-de-ullucos,Torta de ullucos,cucha
torta-de-ullucos,Torta de ullucos,huevos
torta-de-ullucos,Torta de ullucos,queso blanco
torta-de-ullucos,Torta de ullucos,harina de trigo
torta-de-ullucos,Torta de ullucos,polvo de hornear
torta-de-ullucos,Torta de ullucos,natas
torta-de-ullucos,Torta de ullucos,leche
torta-de-ullucos,Torta de ullucos,orégano
torta-de-ullucos,Torta de ullucos,pimienta
torta-de-yuca,Torta de yuca,yuca
torta-de-yuca,Torta de yuca,queso fresco
torta-de-yuca,Torta de yuca,huevos
torta-de-yuca,Torta de yuca,mantequilla
torta-de-yuca,Torta de yuca,pimienta
torta-de-zanahoria,Torta de zanahoria,zanahoria
torta-de-zanahoria,Torta de zanahoria,queso blanco
torta-de-zanahoria,Torta de zanahoria,miga de pan
torta-de-zanahoria,Torta de zanahoria,mantequilla
torta-de-zanahoria,Torta de zanahoria,huevos
torta-de-zanahoria,Torta de zanahoria,harina de trigo
torta-de-zanahoria,Torta de zanahoria,leche
torta-de-zanahoria,Torta de zanahoria,vainilla
torta-de-zanahoria,Torta de zanahoria,sal
torta-de-zapallo,Torta de zapallo,zapallo
torta-de-zapallo,Torta de zapallo,huevos
torta-de-zapallo,Torta de zapallo,queso blanco
torta-de-zapallo,Torta de zapallo,cucha
torta-de-zapallo,Torta de zapallo,esencia de anís
torta-de-zapallo,Torta de zapallo,azúcar
tortas-de-huevos-de-pescado,Tortas de huevos de pescado,huevos de pescado
tortas-de-huevos-de-pescado,Tortas de huevos de pescado,refrito
tortas-de-huevos-de-pescado,Tortas de huevos de pescado,pimienta
tortilla-de-barbatusca,Tortilla de barbatusca,flores de barbatusca
tortilla-de-barbatusca,Tortilla de barbatusca,huevos
tortilla-de-barbatusca,Tortilla de barbatusca,cebolla
tortilla-de-barbatusca,Tortilla de barbatusca,tomates
tortilla-de-barbatusca,Tortilla de barbatusca,dientes de ajo
tortilla-de-barbatusca,Tortilla de barbatusca,aceite
tortilla-de-barbatusca,Tortilla de barbatusca,pimienta
tortilla-de-platano-maduro,Tortilla de plátano maduro,plátano
tortilla-de-platano-maduro,Tortilla de plátano maduro,queso
tortilla-de-platano-maduro,Tortilla de plátano maduro,huevos
tortilla-de-platano-maduro,Tortilla de plátano maduro,sal
tortilla-de-platano-maduro,Tortilla de plátano maduro,miel de abejas
tortilla-de-vitoria,Tortilla de vitoria,vitoria
tortilla-de-vitoria,Tortilla de vitoria,cebolla junca
tortilla-de-vitoria,Tortilla de vitoria,tomates
tortilla-de-vitoria,Tortilla de vitoria,dientes de ajo
tortilla-de-vitoria,Tortilla de vitoria,mantequilla
tortilla-de-vitoria,Tortilla de vitoria,huevos
tortilla-de-vitoria,Tortilla de vitoria,pimienta
tortillas-aborrajadas,Tortillas aborrajadas,tortillas de maíz
tortillas-aborrajadas,Tortillas aborrajadas,queso blanco
tortillas-aborrajadas,Tortillas aborrajadas,huevos
tortillas-aborrajadas,Tortillas aborrajadas,harina de trigo
tortillas-aborrajadas,Tortillas aborrajadas,cucha
tortillas-aborrajadas,Tortillas aborrajadas,aceite
tortillas-aborrajadas,Tortillas aborrajadas,sal
tortuga,Tortuga,galápago
tortuga,Tortuga,carne de gallina
tortuga,Tortuga,arroz
tortuga,Tortuga,arvejas
tortuga,Tortuga,fríjoles verdes
tortuga,Tortuga,hogo
tortuga,Tortuga,cilantro cimarrón
